Source;Target;Type;Weight
890;820;Undirected;1
147;195;Undirected;1
674;607;Undirected;1
148;191;Undirected;1
192;747;Undirected;1
39;69;Undirected;1
837;852;Undirected;1
460;403;Undirected;1
510;575;Undirected;1
486;474;Undirected;1
84;67;Undirected;1
491;490;Undirected;1
750;782;Undirected;1
988;993;Undirected;1
185;195;Undirected;1
495;440;Undirected;1
149;165;Undirected;1
915;918;Undirected;1
449;450;Undirected;1
958;966;Undirected;1
936;975;Undirected;1
257;227;Undirected;1
924;969;Undirected;1
94;92;Undirected;1
482;165;Undirected;1
42;38;Undirected;1
94;395;Undirected;1
730;715;Undirected;1
213;644;Undirected;1
521;526;Undirected;1
815;828;Undirected;1
70;10;Undirected;1
735;720;Undirected;1
427;444;Undirected;1
894;897;Undirected;1
838;881;Undirected;1
656;651;Undirected;1
249;227;Undirected;1
454;828;Undirected;1
402;431;Undirected;1
285;796;Undirected;1
41;78;Undirected;1
531;503;Undirected;1
975;807;Undirected;1
687;618;Undirected;1
240;210;Undirected;1
962;901;Undirected;1
287;280;Undirected;1
891;853;Undirected;1
347;340;Undirected;1
517;600;Undirected;1
430;433;Undirected;1
937;991;Undirected;1
94;32;Undirected;1
79;76;Undirected;1
857;818;Undirected;1
847;832;Undirected;1
142;138;Undirected;1
762;777;Undirected;1
857;823;Undirected;1
174;141;Undirected;1
893;801;Undirected;1
876;815;Undirected;1
922;931;Undirected;1
407;443;Undirected;1
894;855;Undirected;1
253;275;Undirected;1
798;722;Undirected;1
184;144;Undirected;1
897;880;Undirected;1
912;919;Undirected;1
996;968;Undirected;1
278;238;Undirected;1
248;241;Undirected;1
944;984;Undirected;1
879;899;Undirected;1
566;544;Undirected;1
139;109;Undirected;1
711;714;Undirected;1
21;47;Undirected;1
781;736;Undirected;1
220;263;Undirected;1
144;755;Undirected;1
992;897;Undirected;1
97;14;Undirected;1
921;980;Undirected;1
468;498;Undirected;1
35;34;Undirected;1
911;964;Undirected;1
659;689;Undirected;1
789;737;Undirected;1
301;396;Undirected;1
884;829;Undirected;1
395;339;Undirected;1
278;883;Undirected;1
630;679;Undirected;1
272;248;Undirected;1
793;730;Undirected;1
614;698;Undirected;1
678;633;Undirected;1
486;418;Undirected;1
174;106;Undirected;1
88;91;Undirected;1
122;135;Undirected;1
4;2;Undirected;1
473;463;Undirected;1
641;573;Undirected;1
96;343;Undirected;1
974;999;Undirected;1
630;670;Undirected;1
991;902;Undirected;1
295;245;Undirected;1
641;651;Undirected;1
379;394;Undirected;1
444;458;Undirected;1
876;879;Undirected;1
102;143;Undirected;1
417;439;Undirected;1
148;119;Undirected;1
459;493;Undirected;1
257;262;Undirected;1
912;908;Undirected;1
436;476;Undirected;1
907;994;Undirected;1
412;474;Undirected;1
960;953;Undirected;1
689;230;Undirected;1
684;610;Undirected;1
118;184;Undirected;1
528;568;Undirected;1
207;215;Undirected;1
598;561;Undirected;1
971;903;Undirected;1
716;734;Undirected;1
12;63;Undirected;1
973;940;Undirected;1
510;534;Undirected;1
809;885;Undirected;1
693;613;Undirected;1
388;376;Undirected;1
552;880;Undirected;1
224;202;Undirected;1
177;115;Undirected;1
848;829;Undirected;1
26;33;Undirected;1
225;220;Undirected;1
165;107;Undirected;1
291;224;Undirected;1
430;427;Undirected;1
207;217;Undirected;1
321;383;Undirected;1
828;858;Undirected;1
330;386;Undirected;1
464;491;Undirected;1
57;81;Undirected;1
378;388;Undirected;1
53;51;Undirected;1
992;905;Undirected;1
18;89;Undirected;1
189;113;Undirected;1
212;226;Undirected;1
588;502;Undirected;1
427;434;Undirected;1
888;873;Undirected;1
138;134;Undirected;1
116;109;Undirected;1
724;792;Undirected;1
311;367;Undirected;1
538;581;Undirected;1
198;121;Undirected;1
596;565;Undirected;1
913;960;Undirected;1
775;728;Undirected;1
328;312;Undirected;1
497;444;Undirected;1
552;580;Undirected;1
991;998;Undirected;1
242;235;Undirected;1
684;628;Undirected;1
576;503;Undirected;1
30;38;Undirected;1
782;784;Undirected;1
864;357;Undirected;1
294;265;Undirected;1
438;414;Undirected;1
991;992;Undirected;1
470;436;Undirected;1
353;318;Undirected;1
